, LightValue,time
0:00:00,982,118.5
0:00:00,982,118.6
0:00:00,982,118.7
0:00:00,982,118.8
0:00:00,982,118.9
0:00:00,982,119
0:00:00,983,119.1
0:00:00,982,119.2
0:00:00,982,119.3
0:00:00,982,119.4
0:00:00,983,119.5
0:00:00,983,119.6
0:00:00,983,119.7
0:00:00,982,119.8
0:00:00,982,119.9
0:00:00,982,120
0:00:00,983,120.1
0:00:00,983,120.2
0:00:00,982,120.3
0:00:00,983,120.4
0:00:00,982,120.5
0:00:00,982,120.6
0:00:00,982,120.7
0:00:00,982,120.8
0:00:00,982,120.9
0:00:00,982,121
0:00:00,983,121.1
0:00:00,982,121.2
0:00:00,982,121.3
0:00:00,982,121.4
0:00:00,983,121.5
0:00:00,983,121.6
0:00:00,983,121.7
0:00:00,983,121.8
0:00:00,983,121.9
0:00:00,983,122
0:00:00,982,122.1
0:00:00,983,122.2
0:00:00,983,122.3
0:00:00,983,122.4
0:00:00,983,122.5
0:00:00,983,122.6
0:00:00,982,122.7
0:00:00,983,122.8
0:00:00,983,122.9
0:00:00,983,123
0:00:00,983,123.1
0:00:00,983,123.2
0:00:00,983,123.3
0:00:00,983,123.4
0:00:00,983,123.5
0:00:00,983,123.6
0:00:00,983,123.7
0:00:00,983,123.8
0:00:00,983,123.9
0:00:00,983,124
0:00:00,983,124.1
0:00:00,983,124.2
0:00:00,983,124.3
0:00:00,983,124.4
0:00:00,983,124.5
0:00:00,984,124.6
0:00:00,983,124.7
0:00:00,983,124.8
0:00:00,983,124.9
0:00:00,983,125
0:00:00,983,125.1
0:00:00,984,125.2
0:00:00,983,125.3
0:00:00,983,125.4
0:00:00,983,125.5
0:00:00,983,125.6
0:00:00,983,125.7
0:00:00,983,125.8
0:00:00,984,125.9
0:00:00,983,126
0:00:00,983,126.1
0:00:00,983,126.2
0:00:00,983,126.3
0:00:00,983,126.4
0:00:00,983,126.5
0:00:00,984,126.6
0:00:00,983,126.7
0:00:00,983,126.8
0:00:00,983,126.9
0:00:00,983,127
0:00:00,983,127.1
0:00:00,983,127.2
0:00:00,983,127.3
0:00:00,983,127.4
0:00:00,983,127.5
0:00:00,984,127.6
0:00:00,983,127.7
0:00:00,983,127.8
0:00:00,983,127.9
0:00:00,984,128
0:00:00,983,128.1
0:00:00,983,128.2
0:00:00,984,128.3
0:00:00,983,128.4
0:00:00,984,128.5
0:00:00,984,128.6
0:00:00,984,128.7
0:00:00,983,128.8
0:00:00,984,128.9
0:00:00,983,129
0:00:00,983,129.1
0:00:00,983,129.2
0:00:00,984,129.3
0:00:00,984,129.4
0:00:00,983,129.5
0:00:00,984,129.6
0:00:00,983,129.7
0:00:00,983,129.8
0:00:00,983,129.9
0:00:00,984,130
0:00:00,983,130.1
0:00:00,983,130.2
0:00:00,983,130.3
0:00:00,983,130.4
0:00:00,983,130.5
0:00:00,984,130.6
0:00:00,984,130.7
0:00:00,984,130.8
0:00:00,984,130.9
0:00:00,983,131
0:00:00,983,131.1
0:00:00,984,131.2
0:00:00,984,131.3
0:00:00,984,131.4
0:00:00,984,131.5
0:00:00,983,131.6
0:00:00,984,131.7
0:00:00,984,131.8
0:00:00,984,131.9
0:00:00,985,132
0:00:00,984,132.1
0:00:00,983,132.2
0:00:00,983,132.3
0:00:00,984,132.4
0:00:00,983,132.5
0:00:00,984,132.6
0:00:00,984,132.7
0:00:00,984,132.8
0:00:00,983,132.9
0:00:00,984,133
0:00:00,984,133.1
0:00:00,983,133.2
0:00:00,984,133.3
0:00:00,984,133.4
0:00:00,984,133.5
0:00:00,984,133.6
0:00:00,984,133.7
0:00:00,983,133.8
0:00:00,984,133.9
0:00:00,984,134
0:00:00,984,134.1
0:00:00,984,134.2
0:00:00,984,134.3
0:00:00,984,134.4
0:00:00,983,134.5
0:00:00,983,134.6
0:00:00,984,134.7
0:00:00,984,134.8
0:00:00,984,134.9
0:00:00,983,135
0:00:00,984,135.1
0:00:00,983,135.2
0:00:00,983,135.3
0:00:00,984,135.4
0:00:00,984,135.5
0:00:00,984,135.6
0:00:00,984,135.7
0:00:00,984,135.8
0:00:00,984,135.9
0:00:00,983,136
0:00:00,984,136.1
0:00:00,984,136.2
0:00:00,984,136.3
0:00:00,984,136.4
0:00:00,984,136.5
0:00:00,984,136.6
0:00:00,983,136.7
0:00:00,984,136.8
0:00:00,983,136.9
0:00:00,983,137
0:00:00,984,137.1
0:00:00,984,137.2
0:00:00,983,137.3
0:00:00,983,137.4
0:00:00,984,137.5
0:00:00,983,137.6
0:00:00,984,137.7
0:00:00,983,137.8
0:00:00,984,137.9
0:00:00,983,138
0:00:00,984,138.1
0:00:00,984,138.2
0:00:00,984,138.3
0:00:00,984,138.4
0:00:00,983,138.5
0:00:00,984,138.6
0:00:00,983,138.7
0:00:00,984,138.8
0:00:00,984,138.9
0:00:00,984,139
0:00:00,984,139.1
0:00:00,984,139.2
0:00:00,983,139.3
0:00:00,983,139.4
0:00:00,983,139.5
0:00:00,984,139.6
0:00:00,983,139.7
0:00:00,984,139.8
0:00:00,984,139.9
0:00:00,983,140
0:00:00,983,140.1
0:00:00,984,140.2
0:00:00,984,140.3
0:00:00,983,140.4
0:00:00,984,140.5
0:00:00,984,140.6
0:00:00,983,140.7
0:00:00,983,140.8
0:00:00,984,140.9
0:00:00,984,141
0:00:00,983,141.1
0:00:00,984,141.2
0:00:00,984,141.3
0:00:00,983,141.4
0:00:00,983,141.5
0:00:00,984,141.6
0:00:00,984,141.7
0:00:00,983,141.8
0:00:00,984,141.9
0:00:00,983,142
0:00:00,983,142.1
0:00:00,983,142.2
0:00:00,984,142.3
0:00:00,983,142.4
0:00:00,984,142.5
0:00:00,984,142.6
0:00:00,983,142.7
0:00:00,984,142.8
0:00:00,984,142.9
0:00:00,984,143
0:00:00,984,143.1
0:00:00,983,143.2
0:00:00,984,143.3
0:00:00,983,143.4
0:00:00,983,143.5
0:00:00,984,143.6
0:00:00,984,143.7
0:00:00,984,143.8
0:00:00,984,143.9
0:00:00,984,144
0:00:00,984,144.1
0:00:00,983,144.2
0:00:00,983,144.3
0:00:00,983,144.4
0:00:00,984,144.5
0:00:00,984,144.6
0:00:00,984,144.7
0:00:00,983,144.8
0:00:00,984,144.9
0:00:00,983,145
0:00:00,984,145.1
0:00:00,984,145.2
0:00:00,984,145.3
0:00:00,984,145.4
0:00:00,983,145.5
0:00:00,983,145.6
0:00:00,984,145.7
0:00:00,984,145.8
0:00:00,983,145.9
0:00:00,984,146
0:00:00,984,146.1
0:00:00,983,146.2
0:00:00,984,146.3
0:00:00,984,146.4
0:00:00,984,146.5
0:00:00,984,146.6
0:00:00,984,146.7
0:00:00,984,146.8
0:00:00,983,146.9
0:00:00,984,147
0:00:00,984,147.1
0:00:00,984,147.2
0:00:00,984,147.3
0:00:00,984,147.4
0:00:00,984,147.5
0:00:00,984,147.6
0:00:00,984,147.7
0:00:00,984,147.8
0:00:00,984,147.9
0:00:00,984,148
0:00:00,985,148.1
0:00:00,984,148.2
0:00:00,984,148.3
0:00:00,984,148.4
0:00:00,984,148.5
0:00:00,984,148.6
0:00:00,984,148.7
0:00:00,984,148.8
0:00:00,984,148.9
0:00:00,984,149
0:00:00,984,149.1
0:00:00,984,149.2
0:00:00,984,149.3
0:00:00,984,149.4
0:00:00,985,149.5
0:00:00,984,149.6
0:00:00,984,149.7
0:00:00,984,149.8
0:00:00,985,149.9
0:00:00,984,150
0:00:00,985,150.1
0:00:00,984,150.2
0:00:00,984,150.3
0:00:00,984,150.4
0:00:00,984,150.5
0:00:00,984,150.6
0:00:00,985,150.7
0:00:00,985,150.8
0:00:00,984,150.9
0:00:00,984,151
0:00:00,984,151.1
0:00:00,984,151.2
0:00:00,984,151.3
0:00:00,984,151.4
0:00:00,985,151.5
0:00:00,984,151.6
0:00:00,984,151.7
0:00:00,984,151.8
0:00:00,984,151.9
0:00:00,984,152
0:00:00,985,152.1
0:00:00,985,152.2
0:00:00,984,152.3
0:00:00,984,152.4
0:00:00,985,152.5
0:00:00,984,152.6
0:00:00,985,152.7
0:00:00,984,152.8
0:00:00,985,152.9
0:00:00,984,153
0:00:00,984,153.1
0:00:00,984,153.2
0:00:00,985,153.3
0:00:00,984,153.4
0:00:00,985,153.5
0:00:00,985,153.6
0:00:00,984,153.7
0:00:00,984,153.8
0:00:00,984,153.9
0:00:00,984,154
0:00:00,984,154.1
0:00:00,984,154.2
0:00:00,985,154.3
0:00:00,984,154.4
0:00:00,984,154.5
0:00:00,984,154.6
0:00:00,984,154.7
0:00:00,984,154.8
0:00:00,985,154.9
0:00:00,985,155
0:00:00,984,155.1
0:00:00,984,155.2
0:00:00,985,155.3
0:00:00,984,155.4
0:00:00,984,155.5
0:00:00,985,155.6
0:00:00,984,155.7
0:00:00,984,155.8
0:00:00,984,155.9
0:00:00,985,156
0:00:00,984,156.1
0:00:00,984,156.2
0:00:00,985,156.3
0:00:00,985,156.4
0:00:00,984,156.5
0:00:00,984,156.6
0:00:00,984,156.7
0:00:00,984,156.8
0:00:00,984,156.9
0:00:00,984,157
0:00:00,985,157.1
0:00:00,984,157.2
0:00:00,984,157.3
0:00:00,984,157.4
0:00:00,984,157.5
0:00:00,984,157.6
0:00:00,985,157.7
0:00:00,984,157.8
0:00:00,984,157.9
0:00:00,984,158
0:00:00,984,158.1
0:00:00,984,158.2
0:00:00,984,158.3
0:00:00,984,158.4
0:00:00,984,158.5
0:00:00,984,158.6
0:00:00,984,158.7
0:00:00,984,158.8
0:00:00,984,158.9
0:00:00,984,159
0:00:00,985,159.1
0:00:00,984,159.2
0:00:00,984,159.3
0:00:00,984,159.4
0:00:00,984,159.5
0:00:00,984,159.6
0:00:00,984,159.7
0:00:00,984,159.8
0:00:00,984,159.9
0:00:00,984,160
0:00:00,984,160.1
0:00:00,984,160.2
0:00:00,984,160.3
0:00:00,985,160.4
0:00:00,984,160.5
0:00:00,984,160.6
0:00:00,984,160.7
0:00:00,984,160.8
0:00:00,984,160.9
0:00:00,984,161
0:00:00,984,161.1
0:00:00,984,161.2
0:00:00,984,161.3
0:00:00,984,161.4
0:00:00,984,161.5
0:00:00,984,161.6
0:00:00,984,161.7
0:00:00,984,161.8
0:00:00,984,161.9
0:00:00,984,162
0:00:00,984,162.1
0:00:00,984,162.2
0:00:00,984,162.3
0:00:00,984,162.4
0:00:00,985,162.5
0:00:00,985,162.6
0:00:00,984,162.7
0:00:00,984,162.8
0:00:00,984,162.9
0:00:00,984,163
0:00:00,984,163.1
0:00:00,984,163.2
0:00:00,984,163.3
0:00:00,984,163.4
0:00:00,984,163.5
0:00:00,984,163.6
0:00:00,984,163.7
0:00:00,984,163.8
0:00:00,985,163.9
0:00:00,984,164
0:00:00,984,164.1
0:00:00,984,164.2
0:00:00,984,164.3
0:00:00,984,164.4
0:00:00,984,164.5
0:00:00,984,164.6
0:00:00,984,164.7
0:00:00,984,164.8
0:00:00,984,164.9
0:00:00,984,165
0:00:00,984,165.1
0:00:00,984,165.2
0:00:00,984,165.3
0:00:00,985,165.4
0:00:00,984,165.5
0:00:00,984,165.6
0:00:00,984,165.7
0:00:00,984,165.8
0:00:00,984,165.9
0:00:00,984,166
0:00:00,984,166.1
0:00:00,984,166.2
0:00:00,984,166.3
0:00:00,984,166.4
0:00:00,984,166.5
0:00:00,984,166.6
0:00:00,984,166.7
0:00:00,984,166.8
0:00:00,984,166.9
0:00:00,984,167
0:00:00,984,167.1
0:00:00,984,167.2
0:00:00,984,167.3
0:00:00,984,167.4
0:00:00,984,167.5
0:00:00,984,167.6
0:00:00,984,167.7
0:00:00,984,167.8
0:00:00,984,167.9
0:00:00,984,168
0:00:00,984,168.1
0:00:00,985,168.2
0:00:00,984,168.3
0:00:00,984,168.4
0:00:00,983,168.5
0:00:00,984,168.6
0:00:00,984,168.7
0:00:00,984,168.8
0:00:00,984,168.9
0:00:00,984,169
0:00:00,984,169.1
0:00:00,984,169.2
0:00:00,984,169.3
0:00:00,984,169.4
0:00:00,984,169.5
0:00:00,984,169.6
0:00:00,984,169.7
0:00:00,984,169.8
0:00:00,984,169.9
0:00:00,984,170
0:00:00,984,170.1
0:00:00,984,170.2
0:00:00,984,170.3
0:00:00,984,170.4
0:00:00,984,170.5
0:00:00,984,170.6
0:00:00,984,170.7
0:00:00,984,170.8
0:00:00,984,170.9
0:00:00,984,171
0:00:00,984,171.1
0:00:00,984,171.2
0:00:00,984,171.3
0:00:00,984,171.4
0:00:00,984,171.5
0:00:00,984,171.6
0:00:00,984,171.7
0:00:00,984,171.8
0:00:00,984,171.9
0:00:00,984,172
0:00:00,984,172.1
0:00:00,984,172.2
0:00:00,984,172.3
0:00:00,984,172.4
0:00:00,984,172.5
0:00:00,984,172.6
0:00:00,984,172.7
0:00:00,984,172.8
0:00:00,984,172.9
0:00:00,984,173
0:00:00,984,173.1
0:00:00,984,173.2
0:00:00,984,173.3
0:00:00,984,173.4
0:00:00,984,173.5
0:00:00,985,173.6
0:00:00,984,173.7
0:00:00,984,173.8
0:00:00,984,173.9
0:00:00,984,174
0:00:00,984,174.1
0:00:00,984,174.2
0:00:00,985,174.3
0:00:00,984,174.4
0:00:00,984,174.5
0:00:00,984,174.6
0:00:00,984,174.7
0:00:00,985,174.8
0:00:00,985,174.9
0:00:00,984,175
0:00:00,984,175.1
0:00:00,984,175.2
0:00:00,984,175.3
0:00:00,985,175.4
0:00:00,984,175.5
0:00:00,985,175.6
0:00:00,984,175.7
0:00:00,985,175.8
0:00:00,984,175.9
0:00:00,984,176
0:00:00,984,176.1
0:00:00,985,176.2
0:00:00,984,176.3
0:00:00,984,176.4
0:00:00,984,176.5
0:00:00,984,176.6
0:00:00,984,176.7
0:00:00,984,176.8
0:00:00,984,176.9
0:00:00,984,177
0:00:00,984,177.1
0:00:00,984,177.2
0:00:00,984,177.3
0:00:00,984,177.4
0:00:00,983,177.5
0:00:00,984,177.6
0:00:00,984,177.7
0:00:00,984,177.8
0:00:00,983,177.9
0:00:00,984,178
0:00:00,983,178.1
0:00:00,984,178.2
0:00:00,984,178.3
0:00:00,984,178.4
0:00:00,983,178.5
0:00:00,984,178.6
0:00:00,983,178.7
0:00:00,983,178.8
0:00:00,983,178.9
0:00:00,984,179
0:00:00,984,179.1
0:00:00,983,179.2
0:00:00,983,179.3
0:00:00,983,179.4
0:00:00,983,179.5
0:00:00,983,179.6
0:00:00,983,179.7
0:00:00,984,179.8
0:00:00,983,179.9
0:00:00,983,180
0:00:00,983,180.1
0:00:00,983,180.2
0:00:00,983,180.3
0:00:00,983,180.4
0:00:00,983,180.5
0:00:00,983,180.6
0:00:00,983,180.7
0:00:00,983,180.8
0:00:00,983,180.9
0:00:00,983,181
0:00:00,983,181.1
0:00:00,983,181.2
0:00:00,983,181.3
0:00:00,983,181.4
0:00:00,983,181.5
0:00:00,983,181.6
0:00:00,983,181.7
0:00:00,983,181.8
0:00:00,983,181.9
0:00:00,983,182
0:00:00,983,182.1
0:00:00,983,182.2
0:00:00,983,182.3
0:00:00,983,182.4
0:00:00,983,182.5
0:00:00,983,182.6
0:00:00,983,182.7
0:00:00,983,182.8
0:00:00,983,182.9
0:00:00,983,183
0:00:00,983,183.1
0:00:00,983,183.2
0:00:00,983,183.3
0:00:00,983,183.4
0:00:00,983,183.5
0:00:00,982,183.6
0:00:00,983,183.7
0:00:00,983,183.8
0:00:00,983,183.9
0:00:00,982,184
0:00:00,983,184.1
0:00:00,983,184.2
0:00:00,983,184.3
0:00:00,982,184.4
0:00:00,983,184.5
0:00:00,983,184.6
0:00:00,983,184.7
0:00:00,983,184.8
0:00:00,983,184.9
0:00:00,983,185
0:00:00,982,185.1
0:00:00,983,185.2
0:00:00,983,185.3
0:00:00,983,185.4
0:00:00,983,185.5
0:00:00,983,185.6
0:00:00,983,185.7
0:00:00,982,185.8
0:00:00,983,185.9
0:00:00,983,186
0:00:00,983,186.1
0:00:00,983,186.2
0:00:00,983,186.3
0:00:00,982,186.4
0:00:00,982,186.5
0:00:00,983,186.6
0:00:00,983,186.7
0:00:00,983,186.8
0:00:00,983,186.9
0:00:00,983,187
0:00:00,982,187.1
0:00:00,982,187.2
0:00:00,983,187.3
0:00:00,983,187.4
0:00:00,983,187.5
0:00:00,983,187.6
0:00:00,982,187.7
0:00:00,982,187.8
0:00:00,982,187.9
0:00:00,982,188
0:00:00,982,188.1
0:00:00,982,188.2
0:00:00,982,188.3
0:00:00,982,188.4
0:00:00,982,188.5
0:00:00,982,188.6
0:00:00,982,188.7
0:00:00,982,188.8
0:00:00,982,188.9
0:00:00,982,189
0:00:00,982,189.1
0:00:00,982,189.2
0:00:00,982,189.3
0:00:00,982,189.4
0:00:00,982,189.5
0:00:00,982,189.6
0:00:00,982,189.7
0:00:00,982,189.8
0:00:00,982,189.9
0:00:00,982,190
0:00:00,982,190.1
0:00:00,982,190.2
0:00:00,982,190.3
0:00:00,982,190.4
0:00:00,981,190.5
0:00:00,982,190.6
0:00:00,981,190.7
0:00:00,982,190.8
0:00:00,982,190.9
0:00:00,982,191
0:00:00,982,191.1
0:00:00,982,191.2
0:00:00,982,191.3
0:00:00,982,191.4
0:00:00,982,191.5
0:00:00,982,191.6
0:00:00,982,191.7
0:00:00,982,191.8
0:00:00,982,191.9
0:00:00,982,192
0:00:00,981,192.1
0:00:00,982,192.2
0:00:00,982,192.3
0:00:00,982,192.4
0:00:00,981,192.5
0:00:00,981,192.6
0:00:00,981,192.7
0:00:00,982,192.8
0:00:00,982,192.9
0:00:00,981,193
0:00:00,981,193.1
0:00:00,982,193.2
0:00:00,982,193.3
0:00:00,981,193.4
0:00:00,981,193.5
0:00:00,982,193.6
0:00:00,981,193.7
0:00:00,982,193.8
0:00:00,981,193.9
0:00:00,981,194
0:00:00,981,194.1
0:00:00,981,194.2
0:00:00,982,194.3
0:00:00,982,194.4
0:00:00,982,194.5
0:00:00,981,194.6
0:00:00,981,194.7
0:00:00,982,194.8
0:00:00,982,194.9
0:00:00,982,195
0:00:00,981,195.1
0:00:00,982,195.2
0:00:00,981,195.3
0:00:00,982,195.4
0:00:00,981,195.5
0:00:00,981,195.6
0:00:00,981,195.7
0:00:00,981,195.8
0:00:00,981,195.9
0:00:00,981,196
0:00:00,981,196.1
0:00:00,981,196.2
0:00:00,981,196.3
0:00:00,982,196.4
0:00:00,982,196.5
0:00:00,981,196.6
0:00:00,981,196.7
0:00:00,981,196.8
0:00:00,981,196.9
0:00:00,981,197
0:00:00,981,197.1
0:00:00,982,197.2
0:00:00,981,197.3
0:00:00,981,197.4
0:00:00,981,197.5
0:00:00,981,197.6
0:00:00,981,197.7
0:00:00,981,197.8
0:00:00,982,197.9
0:00:00,982,198
0:00:00,981,198.1
0:00:00,981,198.2
0:00:00,981,198.3
0:00:00,981,198.4
0:00:00,981,198.5
0:00:00,982,198.6
0:00:00,981,198.7
0:00:00,981,198.8
0:00:00,981,198.9
0:00:00,981,199
0:00:00,981,199.1
0:00:00,982,199.2
0:00:00,982,199.3
0:00:00,981,199.4
0:00:00,981,199.5
0:00:00,982,199.6
0:00:00,981,199.7
0:00:00,982,199.8
0:00:00,981,199.9
0:00:00,982,200
0:00:00,981,200.1
0:00:00,981,200.2
0:00:00,981,200.3
0:00:00,981,200.4
0:00:00,982,200.5
0:00:00,981,200.6
0:00:00,982,200.7
0:00:00,981,200.8
0:00:00,981,200.9
0:00:00,981,201
0:00:00,982,201.1
0:00:00,982,201.2
0:00:00,982,201.3
0:00:00,982,201.4
0:00:00,981,201.5
0:00:00,981,201.6
0:00:00,981,201.7
0:00:00,982,201.8
0:00:00,982,201.9
0:00:00,981,202
0:00:00,982,202.1
0:00:00,981,202.2
0:00:00,981,202.3
0:00:00,981,202.4
0:00:00,982,202.5
0:00:00,982,202.6
0:00:00,982,202.7
0:00:00,982,202.8
0:00:00,981,202.9
0:00:00,981,203
0:00:00,981,203.1
0:00:00,981,203.2
0:00:00,982,203.3
0:00:00,982,203.4
0:00:00,982,203.5
0:00:00,981,203.6
0:00:00,981,203.7
0:00:00,981,203.8
0:00:00,982,203.9
0:00:00,982,204
0:00:00,982,204.1
0:00:00,981,204.2
0:00:00,982,204.3
0:00:00,981,204.4
0:00:00,981,204.5
0:00:00,982,204.6
0:00:00,982,204.7
0:00:00,981,204.8
0:00:00,982,204.9
0:00:00,982,205
0:00:00,981,205.1
0:00:00,981,205.2
0:00:00,982,205.3
0:00:00,982,205.4
0:00:00,982,205.5
0:00:00,982,205.6
0:00:00,982,205.7
0:00:00,982,205.8
0:00:00,982,205.9
0:00:00,982,206
0:00:00,982,206.1
0:00:00,982,206.2
0:00:00,982,206.3
0:00:00,982,206.4
0:00:00,982,206.5
0:00:00,982,206.6
0:00:00,982,206.7
0:00:00,982,206.8
0:00:00,982,206.9
0:00:00,982,207
0:00:00,982,207.1
0:00:00,981,207.2
0:00:00,982,207.3
0:00:00,982,207.4
0:00:00,982,207.5
0:00:00,982,207.6
0:00:00,982,207.7
0:00:00,982,207.8
0:00:00,982,207.9
0:00:00,982,208
0:00:00,982,208.1
0:00:00,982,208.2
0:00:00,982,208.3
0:00:00,982,208.4
0:00:00,982,208.5
0:00:00,982,208.6
0:00:00,982,208.7
0:00:00,982,208.8
0:00:00,982,208.9
0:00:00,982,209
0:00:00,982,209.1
0:00:00,982,209.2
0:00:00,981,209.3
0:00:00,982,209.4
0:00:00,982,209.5
0:00:00,982,209.6
0:00:00,982,209.7
0:00:00,982,209.8
0:00:00,982,209.9
0:00:00,982,210
0:00:00,982,210.1
0:00:00,982,210.2
0:00:00,982,210.3
0:00:00,982,210.4
0:00:00,981,210.5
0:00:00,981,210.6
0:00:00,982,210.7
0:00:00,982,210.8
0:00:00,981,210.9
0:00:00,982,211
0:00:00,982,211.1
0:00:00,982,211.2
0:00:00,982,211.3
0:00:00,981,211.4
0:00:00,982,211.5
0:00:00,982,211.6
0:00:00,982,211.7
0:00:00,982,211.8
0:00:00,982,211.9
0:00:00,981,212
0:00:00,982,212.1
0:00:00,982,212.2
0:00:00,982,212.3
0:00:00,982,212.4
0:00:00,982,212.5
0:00:00,982,212.6
0:00:00,982,212.7
0:00:00,981,212.8
0:00:00,982,212.9
0:00:00,982,213
0:00:00,982,213.1
0:00:00,982,213.2
0:00:00,981,213.3
0:00:00,982,213.4
0:00:00,982,213.5
0:00:00,982,213.6
0:00:00,982,213.7
0:00:00,982,213.8
0:00:00,982,213.9
0:00:00,982,214
0:00:00,982,214.1
0:00:00,982,214.2
0:00:00,982,214.3
0:00:00,982,214.4
0:00:00,982,214.5
0:00:00,981,214.6
0:00:00,982,214.7
0:00:00,982,214.8
0:00:00,982,214.9
0:00:00,982,215
0:00:00,981,215.1
0:00:00,982,215.2
0:00:00,982,215.3
0:00:00,981,215.4
0:00:00,982,215.5
0:00:00,981,215.6
0:00:00,982,215.7
0:00:00,981,215.8
0:00:00,982,215.9
0:00:00,981,216
0:00:00,982,216.1
0:00:00,981,216.2
0:00:00,982,216.3
0:00:00,982,216.4
0:00:00,982,216.5
0:00:00,982,216.6
0:00:00,982,216.7
0:00:00,982,216.8
0:00:00,981,216.9
0:00:00,982,217
0:00:00,982,217.1
0:00:00,982,217.2
0:00:00,982,217.3
0:00:00,982,217.4
0:00:00,982,217.5
0:00:00,981,217.6
0:00:00,982,217.7
0:00:00,982,217.8
0:00:00,982,217.9
0:00:00,982,218
0:00:00,982,218.1
0:00:00,981,218.2
0:00:00,982,218.3
0:00:00,982,218.4
0:00:00,982,218.5
0:00:00,982,218.6
0:00:00,982,218.7
0:00:00,982,218.8
0:00:00,981,218.9
0:00:00,982,219
0:00:00,982,219.1
0:00:00,982,219.2
0:00:00,982,219.3
0:00:00,981,219.4
0:00:00,982,219.5
0:00:00,981,219.6
0:00:00,981,219.7
0:00:00,982,219.8
0:00:00,982,219.9
0:00:00,982,220
0:00:00,982,220.1
0:00:00,982,220.2
0:00:00,982,220.3
0:00:00,981,220.4
0:00:00,982,220.5
0:00:00,982,220.6
0:00:00,982,220.7
0:00:00,982,220.8
0:00:00,982,220.9
0:00:00,981,221
0:00:00,982,221.1
0:00:00,981,221.2
0:00:00,982,221.3
0:00:00,982,221.4
0:00:00,982,221.5
0:00:00,982,221.6
0:00:00,981,221.7
0:00:00,982,221.8
0:00:00,982,221.9
0:00:00,982,222
0:00:00,982,222.1
0:00:00,982,222.2
0:00:00,981,222.3
0:00:00,981,222.4
0:00:00,982,222.5
0:00:00,982,222.6
0:00:00,982,222.7
0:00:00,982,222.8
0:00:00,982,222.9
0:00:00,982,223
0:00:00,982,223.1
0:00:00,982,223.2
0:00:00,982,223.3
0:00:00,982,223.4
0:00:00,982,223.5
0:00:00,982,223.6
0:00:00,982,223.7
0:00:00,982,223.8
0:00:00,981,223.9
0:00:00,982,224
0:00:00,982,224.1
0:00:00,982,224.2
0:00:00,982,224.3
0:00:00,982,224.4
0:00:00,982,224.5
0:00:00,981,224.6
0:00:00,981,224.7
0:00:00,982,224.8
0:00:00,982,224.9
0:00:00,982,225
0:00:00,982,225.1
0:00:00,982,225.2
0:00:00,982,225.3
0:00:00,982,225.4
0:00:00,982,225.5
0:00:00,982,225.6
0:00:00,982,225.7
0:00:00,982,225.8
0:00:00,982,225.9
0:00:00,982,226
0:00:00,982,226.1
0:00:00,982,226.2
0:00:00,982,226.3
0:00:00,982,226.4
0:00:00,982,226.5
0:00:00,982,226.6
0:00:00,981,226.7
0:00:00,982,226.8
0:00:00,982,226.9
0:00:00,982,227
0:00:00,982,227.1
0:00:00,982,227.2
0:00:00,982,227.3
0:00:00,982,227.4
0:00:00,982,227.5
0:00:00,982,227.6
0:00:00,982,227.7
0:00:00,982,227.8
0:00:00,982,227.9
0:00:00,982,228
0:00:00,982,228.1
0:00:00,982,228.2
0:00:00,982,228.3
0:00:00,982,228.4
0:00:00,982,228.5
0:00:00,982,228.6
0:00:00,982,228.7
0:00:00,981,228.8
0:00:00,982,228.9
0:00:00,982,229
0:00:00,982,229.1
0:00:00,982,229.2
0:00:00,982,229.3
0:00:00,982,229.4
0:00:00,982,229.5
0:00:00,982,229.6
0:00:00,982,229.7
0:00:00,982,229.8
0:00:00,982,229.9
0:00:00,982,230
0:00:00,982,230.1
0:00:00,982,230.2
0:00:00,982,230.3
0:00:00,982,230.4
0:00:00,982,230.5
0:00:00,982,230.6
0:00:00,981,230.7
0:00:00,982,230.8
0:00:00,982,230.9
0:00:00,982,231
0:00:00,982,231.1
0:00:00,982,231.2
0:00:00,982,231.3
0:00:00,982,231.4
0:00:00,982,231.5
0:00:00,982,231.6
0:00:00,982,231.7
0:00:00,982,231.8
0:00:00,982,231.9
0:00:00,982,232
0:00:00,981,232.1
0:00:00,982,232.2
0:00:00,982,232.3
0:00:00,982,232.4
0:00:00,982,232.5
0:00:00,982,232.6
0:00:00,982,232.7
0:00:00,982,232.8
0:00:00,982,232.9
0:00:00,983,233
0:00:00,982,233.1
0:00:00,982,233.2
0:00:00,982,233.3
0:00:00,983,233.4
0:00:00,982,233.5
0:00:00,982,233.6
0:00:00,982,233.7
0:00:00,983,233.8
0:00:00,982,233.9
0:00:00,981,234
0:00:00,982,234.1
0:00:00,982,234.2
0:00:00,982,234.3
0:00:00,982,234.4
0:00:00,982,234.5
0:00:00,982,234.6
0:00:00,982,234.7
0:00:00,982,234.8
0:00:00,982,234.9
0:00:00,982,235
0:00:00,982,235.1
0:00:00,982,235.2
0:00:00,982,235.3
0:00:00,982,235.4
0:00:00,982,235.5
0:00:00,982,235.6
0:00:00,982,235.7
0:00:00,983,235.8
0:00:00,982,235.9
0:00:00,982,236
0:00:00,982,236.1
0:00:00,982,236.2
0:00:00,982,236.3
0:00:00,982,236.4
0:00:00,982,236.5
0:00:00,982,236.6
0:00:00,982,236.7
0:00:00,982,236.8
0:00:00,982,236.9
